CHEMBL8240,4EB79D164973314085EE7DAAF3279D76829B07EFEA3729B7262E782440B94E3CD49AA8517F270BCD83AD188175718C473184CA7E221A25724FC4C2899DE44CD9D0A6CDC8E0EA781587E5A1B3B19AD2EF95DECD2064CA8546954A37AF9BC060B1CB4567E243B815AB376917EE41D9E8DFEDB1B71AF5904580C68B7B33A6272CA7FDCB80288E8239771236DC711463989C217BC6C84F5BCC9DF646CE39F7EE97AF0D4BCD0E819324E9A15143A304FC91D4F87DBB7C1CA7DA261B9C3299DE7172CCD54A42CC15FF719CF70FBA4C1589F0556EBABD0256B91C63EC0C469C817BC2A0B296FED8765B6062041BE264DA40575D7B4405C34B7E7086C43E30AA14011641
CHEMBL8284,42A2C4D046780A8623AC9A180D84A2320C9D0F08E22598F126A4A1004651AC70F5C8189C06092848502E962106092008C254498C2A4AB7DA0216E10033258A2C41498D884C96A0EDF40BC971AB880D834DA64C628116871B96001206CA8E3A23900512BD208829EB04E94307215A42113C2A145B641C30A7106142B350002D376D8A88B04AA67449D8136282848B410E48AA09CB48F8C140D4A67B7290942008495C093A5046843E817B7C10958B45C4F0558CE47814B306E21D25248923064A50FA40201852540891832A041803B4118D4AC60937859411C9833654C968A0C72023FEC8707E7CCA0001E040FA1EF4141528FD8165928302624089026C120A03
CHEMBL8494,483204105471630281A8980A8100863090040F88621418F1242780395053007CA31808001203ED405C2798810341C04F1214018C090021E24002E40082200C2C4025858A284F2C45C10B0010699B0FC307F68C620754C7129610120500D83223D905328B608800EB00A8738E20110A0DB0821659689C008614C142B150103EB025A380240EA63841C9524B430089700E480A09C140AD184054E075209194E20101800B0A1010A47C885966D031821104D1058C000806B106420825E01803162A545A412132527C0804010044001116100848A00017248E20A8861398C04A80A1282AF6DA307264000410E040DA8CF614D5886581254201C2054A8001EC001433
CHEMBL8495,E7C1398A05013AFB84A1F586CFD1E71BAC9F53FE5C7DFCFA7C67BACA282C7D8D7C8CFB5EDB3F253A0DA776C6EAB160AFA14D8D986646EE6A30EEB3EB4FDCEF387A69B8C0E72CAA1F64C85589BDAFF76D61D739965AFD954DB77D78A2CB7E83ED5C9BFBF29D8C7FEECFEA537C86EDED81BD79C4CBEEF07EAFF8F03E716FA98C557EEA8A269EC49BB1A32CFF7BDF5BA1F0D1BEA6F8407AC93E3E86D38B6D8EDFE78FFB299B854CC77B433C1EFEFAC45FFDDB739546CC525D68265C99E7F5DBB9F608024916EA6FDE3BE2AE6C7EED8C89F513DEFF3E9E7D917BD1EFBBBD47CFFBF8E83637DF8503ACE15BFD6A074EADF54C44683FEE5D343EEBE2473BFF56F9D6BF
CHEMBL8496,41B33693D96119D629EC1B626F45A6BC451A050F72166E89F6AC49D27D368F522089A6A2938445E304A5BE901A81D0E7839E041F19729BE21A02C2F0CAA8446AE264038A9D92E554A9A16893D9C8A5B6480CA62644809E909632088E988A9025C4840381310C68BE6CAC8757C53A02403CFE96B9273929CA3137504940B83DF12C9D9A0C3FA054D59191C881C1F001CE0AAA07D9CC364908FEC0E4709104D48483D89B0E70C435B7F1F82E910E8E8944205CDDB85132C1574F066B08DDE1022C5548420C90F2D22AB8F81A4451F0E5820B2932A692C18C05E8B29794247C208C3AA62690765944821428E9DDC4149EBF63121493691B7A323FF8897B343CC315
CHEMBL8581,F63BFCFA7F4E777DD36AFC6FB7FFE337D9F845BDD6E8F8BFFC7E59E875EADBDFF6B9B7F8ABEF0B7B4CBCDF3B693F6D3BBF6A083CEDFE35FA7FBF57CA7E1FEEF66C7BFFFBC787E5F2BC4035F77BBFF06DDDFD39EF4EBBCEBFDFFBE7FF3EFA93F7F636F7EFEDA5639F6FB78F9C635E2F9A3EDF3679EF31EEFF4879CEC5E2453CE7B0F0CAD2BD91D9AFFFBEF67E07452E92BFEFEDFDEFF65B35FB8AEA17B53D5FCE67AE997D492E4FCFF1FB5D33E4BABF67D7A1D2BEDAA7A7BC5744EFEFCD3376D74F4E7F56F37376EBA72E5AD57E7AFDBFFF7FED2BA17F0C739BF3D15741ABFED2B99E6DEF1975E5FECF9CCFB9DE15D77FB1F337E36E5EAFFF71C2D793ECFD3AE3
CHEMBL8242,FE3B74FA7F5E777DF36AFD77B7EDCB3FD9F8479DD278FBBBFD7E796875FADB7FEEB8F1BD8AFA4BFBCCBDDF3B791F6F3BBFEA38BC6DEE15F27BBF57D87A1FEEF67D7FFFFBC7A4E5E6A44135F773FF7069DFED91EFCEBB8EBEF7FAE7FF3EEA17F7F606A7EFEDA563996FB78DBC237E3FEE3EDF36D9EDF1EEFF4879DEF7E04BBCE6B670D0530D91BEAFFF3EF63E17452ED3BF8FED69C3565B34FB8AE057B53C5F8EE26E99FF412E4BCFF1DB5D33ECBABD47F7A9DA9EDAA7E3F4CFC4E7EFDD1F76D74FCE7A56F3F377CBA72B1AD54E7AFDAB5F5BF54BA57F0C239BF3D15745AB7CCAE9967FEF1975E7F6CBBDC4BBDC15DF7F31F3B3F36E74BDBF71C2D79BF8FDBFE7
CHEMBL8331,A6522170A40AED55C50FBDA0858082A8798F72986A77CE153672C1101F51268C7D4E0B4C92627A215A710683D8F790FF2A51BB0C28162756E55CA39E71FA240E7B31622A3649F4AF0B3289749B016DEBB59CD30FA67912479DEFFFF0EF38D5E1A51D38E7105D1BD0C6E07DF5EAAD3F47A948225744B833B726F976255C062EAEBB4EE0B62C22548A9B4B491D11E22F79188214C2F41A6C0007D16788253CD75543931F7848935EBFF2DDB3F1725BF5D236BBA68819B6907009710FDDF15BBBC5740F5903AD1839823BAA6556C7D16594010AE4CE61B51251CEC46E85BD1BFBBE903A673F788622683FDA42B2ECC37D2845B175CC90643BBE59D2916105FA8C41
CHEMBL8259,34E53F78ED5B018D5AB77298DC9EF47999B9FBDF7EF19E674AB6B9273133E7448CFD41BFB3D169A276388A9AB2FC6D10F0FECE6F55AB89FC443AAAA14FA9A5678B1DED8351ACB69BB3D90BD163BF4A59D79DF182E0FB5EA27D843A2EBFB4D3F29AFD99DA6920E5D1568730B181FDBFB78C946446EE61CF8AFCDC7A3C5A946175DB99BF798D37DD0DE5D449562DDFCF4C498F0147D9BCBFDD77FEE0FB5712B98A8ADF69DFBDD5169866BD72C31B9FD6E51670BC87F373F66E9D716FDD9D93CD915163BC13BEBD0E4A7F6968D791FF6E4793F1F151015B404BEE0DB625D6FBCFC1E364EFF787EDC57BEE881AEED95EBC85FAEBA4B42D8085339DFD3763CE0169B5
CHEMBL8260,CE00617D95C05A24E7AE20006D0C2880898B542146A559886825CD012515C03E3A0A034A8702080B1A79B93C808B004900818DB40112C2D21084032029D82CA0F06D00225557D6A6323009318A36203049B1D23B08C14491818B3162EAA958D20080638F005DA86184E87A41A800075890502046032B4CA3B2C03010899B690422808911048210426140199A41006831EA420310F82009A2560F3A000990C9920198C4E003D10C2FD0CBF652321161C03B2881C7289993A40A828BDD074CC205401E0C2810257491AB6A30030B092D822898970E1150EA138101624E513CF09110B4401438030442C601040D42829A1448360ED1A82037CA55A081191BF6CE05
