CHEMBL601070,FDE3D2F9E9F8F4602B7E11E16F80BDF6ED79E85EF3A3FE2FF3AE06FA09F7E2BA1E8EA4FACEC88D73BBFC79121786D0639ADED3FFA8C55ACDE9EF7E5FFB1FBF5329E9AA3FFC80F174B9EAA2C3DC8A9ACCDB778DDDB71D4BF837B0D3AEE9BB8BC701B5AB922160FDD526AA9FDD3FF93AAB7B7572BE6588CF5833BD4B9FF6B3BD34F31ADAF7FEE5D4FD788BDB3C0FD6B0A2EADFFDBA01F01BEE5E44DDDF379D621EED58CD6EDCFBB7EFDBCBDD56F282D7449B078A7D457FD8416B15522FDDF23A1637F2889A9D0B9C6CB479720E0B7EB7FA871576BAA6F9AA6F3F7BD5CD88BF78FF6BBEADE8E13FCF61452AF98F77A316B75B7A369CA91474FFC82779CF3E5EB7DF
CHEMBL601272,D6948F5AEFF736C4AE6CE1E917E5AEFAC51FCF8DF6A7B87B7EAEF8F1273282F6B71C99B792297E75D77CDE1C37FBAD4FBF26AB3E7A4F2FDC69AEFFC1CA7F4EA6DC69EDDA7EC4F8F7BF2B45B7CB97FD7B5DF50F67771E976AF7E5A32FFAE833DF998737BBB0F423E223F171E423BB5F9F3F7F16FBED74C48F6E3F72B3CD81FD24760FBB7EEE2F9C2DFB547B5E018FC69A7B9EDD5139F2719CF6BFFF2F919EF39DD7C8E9FC40B4F157EF7B5CCB1816E053F93DCE58CDA9B7A65734B7FF9B2EFE97F3D748A3B75360AD1D392A659E69F5F13A58DF433FAF8FF59DE7B7DE49AEE1A57A7FE6FBEC6B669E8E80E779FF9F961E5390FDD5E9BCF5AAC356A1017C59176B
CHEMBL601080,EFFD5FBDDDFFF3CFDF6FFE37BBFDDDFEDD9BFFF7772C3BFFEEEA7AFFAF7FDDFEEBFFBCB7FF9BF7BBF36B6F7F7FFCAD7FDDFFFFFFFDFFFFFE65FFFEEFFFEFF72DFFEFFFFF7FFEDF973B3FBDBBEEEF7EEFFFFBFFA7D7DFC7F5D5F9DDE7FFD8FF974DFDBEBFFFDFFDBFDFFFEBFEF7EF7FFAF87E3EFFFDDFE3B5F77DFFFFFFEFBFDEFFE8DFF7FFF7D7FFDFF4FBF7F3F5EEFE7EDE6F7FFFA5FB6F77B7F9FFDFF7F3DDDFEBDB797DBE7DFFFF9F7FFFFDBEDF73FEDFDFFFBEBFFDF7FFBE7FF6FA7773FDF7EE6ECEB7CCFFEFBFEC7BFFD1B675FD7FFCFFBB9DFBFECDFEFEFFF573FFF2EDE2FEF7CFF4F7FD7E7FBBDEAEFD4FFEB7EEF9F7FF7B3F7FFE6C96BDB7BDDFB7EF
CHEMBL1090649,A4B2EFD5FEDF639FA3BB7ABEFFF7B2FF75F70FBC62BFDFD5F67E875A5D73E55BE1B9F7BF27AD5BF714BDFEEF5EDFFFE4015DFB9F527AF3CEB9ABFFF78519DC6DBEE5E7DFDED7A5D1E55BBA73A97C8BCBBC6FECDE9E1F93BBBF75A577D39A75FDFB3D9FD23ACC77FFEFFAD7776759FAF2BFAC1757FC3EE994FDFB5AB7688875FFB79F9875FFF073CFF953CAC797D9BD7A4D1ADBF9EEB9FDD4FFB7EEB27FE6EB0009EF39FEB2522F78CDFF317357CFF3E7403DCCA787F5EF7EB791EF95CDBFB377707B4A0572EB6BBFB7FF3256DE906CE7E6E1CEF6D7BFBE75BA17B7D0E15BA2C779E3F6F2FA5D3EAB237ED975D37AF6B7CFBEBFE1FBFEF3BAE9BE9B604FFFC777
CHEMBL1090660,EFF69FDFF7FF1BD77DFFFE7FFFFFBEF15FFFDFFFF2F77FFD7E3CBBD85DFF8E79FFCDFDEECA6D4BEDFD6FDCCFB659F8AB13D6FD9E6FEB75EE61CEEAB91B57EF2F5FFFFDBFFAB7FEFDAFCFFEF57B8D3FF2F5EFEEE6B3FEEFFFDEDB3B2D9A9A7CEFDDEF97DFE5CBBFFEBFBFFFF9BB7F7FF734FF5FFFF67EF4FEFFFFFFFF59FC7FFFFFBFA27E9FB6177DF9FDFBBBD7DFC7DEDBFEFFDD7FF879DEFFAEFF26FDFEB716CBAEFBFEFFEEA7BFEDFBFCFFF7BFFBF7EF7FCCACAFE9BB76F6BEFF7F6F7BCFAAF7FFFFF1BFFF7FFFB74F736FFFD3FFFF37ADFFFFB7EDFE57FBFFFEBFEDFAFEBFFFF7E7FEFB7AE7EFF16EF96FDF7FB757FF48E5DB5FB2F1FF377E8FABFFBEDF57
CHEMBL1091010,B63F09F3F5A8E6FCFD5D947BF7ACF3DE92FEDB8AF6969D07BF610E5F6F3074F6CECB166F87496BCE43F3D9763B226D467BFC739D731BBAF89F8AE89727FCBEC8DFA60752FACEBFE6B0DF6E746FEF67D5EE4B6A192B49CABDFE07C0B07F926F2F167C46953AEDBFD62F60CFFC6BF8BBCF3B9CFCEBEA7855DFE04B67734962ACECB437BF1DBEB4DCC1A0DF4B4F42783AE6DEF65253E53CFFCA91C27557B96FE9BAF5FC79FEDE7F16966FF770BF62BFCFF7E47E86E15567ABD85D33DADA2CFDB277726F6B68F7D371ADBD9FE3D6339566CF90E0FE576B24A2D5888EE6FC643EB6D78DEFD6C9D6F7664AA497CD53DC2F7463E731DFB5EBF7FFA7681DB5CB4DC2DCF9
CHEMBL1091740,BA0A8842A14F493DE3A0301BDDEDAD80F40885B3C4BFACEEFC6583C8795A3A0BF63CBA580AB7E771A0B5AEA1601480421B861D3B7490D4D707E787D03B32732ED8A0329806077202ADC43D558A2F32E19DE70F011A48C2F0D4E9F08D688E9A91663C00B9EC196DEE2E78774F4D0E66306B319159643036A7890E48C3E6E525E13854D00A1CD4D0CBC987F28C9DD22A489B223CDBC8CCCBA49593C756B18C918463B8AFCBD94C2CFEBC1DB4370DEE97C50E3E20E988D4C7EE07A4AA07BF53825F6EDA54E3D8CB1862174E281FD07F62E93588F5BB7352D4219882A7F2001A04810D866791685EA3C3552EEF2FF25217B00A2ED68BA7BF0BCD4BE280E01488222D
CHEMBL1085459,FEEF7BF8C0BE33FB6EE8942CFFADB6738EDF1DBF4EF3FAEBAAFEF25E59E558FEBFCCFDDCEAF96A52D976DD830BFF3C8FA7F5C9DD3ECF6DAF25AAE3BC2E09FFECC831B58C0884EE6C9ACB1AA9D98E3F76CBF77AF2B9FF574D95ED7FA4CBBFBE8E58BEF3DBF48D35CCEEEB7369CDFD4E27586FF4EFE6977F8DF3F92E215AEE0D6933FB80278DEE1931EEBDF6E1B3DBE616CABADBFCC7BF691674F4F563859BBA72C0F27FFB4567A27B567F1D7EF98121F4FF4E8D3CEE2AFBED7E98B9F7FBB75F7B9BFE4BB6BB7E5FAAF72FF5A94F192CF53B72F7BEFF75D75DF3AB3AE987CBD6F5E95DF55CCCFAED520FFD6A52FF25BFE4974D7BCB5EB625FF2A5DAFB9FADBDFEF
CHEMBL1077303,68A71D6BBE4533539BDE9175677FB074C49A0B19627C1152AFEE93F771F060EC0C32AECFC763496B80B5E0252053D4F72084E96C4D6B9848C9B582BD2568440849ECF4DEB6EBB8D5567F98BDB00647FFD59DCC2574469AF0B7BE183F99CE69159DDC2C8361FC2AAA67602BF7D2F9CB64629177F7F2CBF81C95D77B39C18B3FF1301D52608AC704C7F306C903146484E8BA2684796E400AFDF506F462F02DD2C7A93FE7BE255014729C7237BB01BF513CB06684AC63ABDB5E181026F4583DD7CFD278F24A30E5A801D004A75676C6F21C0BDC25F795EA3EF5FD75519C275E028D9286E6FCF6F366ED54DEA124E2A2DFBA71985F6509F79088E1723C4C34D3C589
CHEMBL1076790,A42B099011C0A29EFD5D843A76A4F5648258DB8A36169D079B200A566E3060EEC4890C3294495A8E02C0D0663A22ED6179683B8C7A09B83A8B8868D4A37C0A48C3E6074AF806B9C220DB2E40252F2750C60B400C2348C0BC8C06C83C5B502C2F546C861510CD95942F408DB06AF0AA4F27994C2B607815DCD841257041628D5A0437EB1CB69098C080DD4B0B4268026466F280036518FCC200C27537992FE0AA597C795E5E6756102FD3709E02ADCDD5AC75847041650B886913D0D02CF512537025EF44B7432CECB595E35673D5124500619A546AA48041888E86DC440EBE538D6B945010E7A62A00474D53502F30E1E721C7B5B9F4D7076A09254B41825C99
CHEMBL162297,D6302265E92A7512FE6E345AB5A5A8F5705E734CC67D61173CAAC330017C4FAE420EEF143B23692B8331564776E02047BE351A0D230D80D4609645EF0DB934C4516C8E48E1C878C5A3C101F2F215B8DD9912014BBEDA0151A7C330FF729309DE2B1BF7F336A422AA3FF267B5AEE9799ECEECFB33E29CA23BF7037225913EADA5BAA5C574CF8910359354F10C497689DCBBD7BB49128BEB2D7499E4A45914125F85A9C87F773054BE1E17AFF314163DD37CE9A3AF12B5DC60955E8BBC9135B263D264E2D0927CB20D4E084C7B74B3E49F0258F6A874092CADD84601C5200A2CB8C0B2A78D8CDB060090908B36C957545435391FCB6FF13B96E01A303494260543
